"family","species","trait","trait_value","imputation_error","error_risk_overall","error_risk_family","error_risk_genus","source"
"Acanthaceae","Ruellia humilis","leaf_N",17.1787168304397,26.5340078607102,-0.743331699671288,-0.556820648665937,-0.373150480941834,"Imputed Value"
"Acanthaceae","Ruellia humilis","leaf_area",935.40365187496,620.329950852269,0.702766510721321,1.09612887934276,1.05073859850568,"Imputed Value"
"Acanthaceae","Ruellia humilis","leaf_dry_mass",49.6435495516645,36.9304356928013,0.608030471119747,0.970426183829801,0.813433993977596,"Imputed Value"
"Acanthaceae","Ruellia humilis","plant_height_vegetative",0.390400562906402,0.425381056012438,0.240843685400447,1.03235054191303,1.11630923234196,"Imputed Value"
"Acanthaceae","Ruellia humilis","seed_dry_mass",4.05227958568932,1.69282154012636,0.954540553779491,1.15056882761684,0.896195009621606,"Imputed Value"
"Acanthaceae","Ruellia nudiflora","LDMC",0.318883143439586,0.345574881223313,0.749720821110264,-0.427726568760494,0.566119929701348,"Imputed Value"
"Acanthaceae","Ruellia nudiflora","SLA",16.9388932921086,28.824866211855,-0.116485325104451,0.470317650383069,-1.03962865401371,"Imputed Value"
"Acanthaceae","Ruellia nudiflora","SRL",3710.49693991344,26063.9099519993,-0.58132462667229,-0.267014863988131,0.677272699522287,"Imputed Value"
"Acanthaceae","Ruellia nudiflora","leaf_N",17.0851425122865,30.1836321586088,-0.760377517901761,-0.598545054018194,-0.75976985458142,"Imputed Value"
"Acanthaceae","Ruellia nudiflora","leaf_area",755.454836619659,969.289046694682,0.571860501588993,0.154286539856618,-0.940051464540597,"Imputed Value"
"Acanthaceae","Ruellia nudiflora","leaf_dry_mass",42.7017400854295,63.5652464433406,0.525660870531858,0.274337112977626,-1.11646614498494,"Imputed Value"
"Acanthaceae","Ruellia nudiflora","plant_height_vegetative",0.294135955253577,0.614632373170263,-0.0550433076164379,-1.13175440831793,-0.813869835391648,"Imputed Value"
"Acanthaceae","Ruellia nudiflora","seed_dry_mass",1.83402010330133,1.23181587018093,0.480599582940251,-1.40136354072085,-1.078673335736,"Imputed Value"
"Acanthaceae","Ruellia patula","LDMC",0.313767861493898,0.346049920375778,0.708515144209609,-0.865838330077583,-1.1546281887415,"Imputed Value"
"Acanthaceae","Ruellia patula","SLA",17.1173544933676,28.864852036723,-0.0932539186555408,0.639955046795658,0.0846371259551802,"Imputed Value"
"Acanthaceae","Ruellia patula","SRL",3491.80293654148,26018.0473301958,-0.636577590546041,-0.41946545093403,0.471287268774178,"Imputed Value"
"Acanthaceae","Ruellia patula","leaf_N",17.5481470632502,30.2124734304023,-0.676929933153463,-0.394283762208775,1.13292033552329,"Imputed Value"
"Acanthaceae","Ruellia patula","leaf_area",825.781419373458,967.90900596937,0.626396023263345,0.546658621622151,-0.110687133965081,"Imputed Value"
"Acanthaceae","Ruellia patula","leaf_dry_mass",47.7047787734233,63.3259733794836,0.586246133632013,0.786331091310972,0.303032151007333,"Imputed Value"
"Acanthaceae","Ruellia patula","plant_height_vegetative",0.317050805892453,0.614733963294026,0.0233564725373266,-0.558341732762774,-0.302439396950314,"Imputed Value"
"Acanthaceae","Ruellia patula","seed_dry_mass",3.042784568923,1.23208205469013,0.783258463669164,0.22830142141418,0.182478326114389,"Imputed Value"
"Acoraceae","Acorus calamus","LDMC",0.194213584257623,0.301032293519973,-0.513783509237811,NA,NA,"Imputed Value"
"Acoraceae","Acorus calamus","SLA",36.4635665427926,25.2819129445117,1.5830127489851,NA,NA,"Imputed Value"
"Acoraceae","Acorus calamus","SRL",54194.9461138738,19862.8218811846,1.85756151119692,NA,NA,"Imputed Value"
"Acoraceae","Acorus calamus","leaf_N",17.9764216583843,27.5799262324765,-0.601679167832471,NA,NA,"Imputed Value"
"Acoraceae","Acorus calamus","leaf_area",8244.91780832313,665.022422125555,2.03620710963179,NA,NA,"Imputed Value"
"Acoraceae","Acorus calamus","leaf_dry_mass",513.848375592824,40.4007686701096,1.88602437992983,NA,NA,"Imputed Value"
"Acoraceae","Acorus calamus","plant_height_vegetative",1.12564914387633,0.433762796382526,1.34749361243847,NA,NA,"Imputed Value"
"Acoraceae","Acorus calamus","seed_dry_mass",2.08545863413677,1.67427221533672,0.55740781965547,NA,NA,"Imputed Value"
"Adoxaceae","Viburnum nudum","LDMC",0.147398761262669,0.379464543053794,-1.2165857460681,NA,NA,"Imputed Value"
"Adoxaceae","Viburnum nudum","SLA",33.7558661053227,26.0905148402059,1.41197845315613,NA,NA,"Imputed Value"
"Adoxaceae","Viburnum nudum","SRL",3715.50268169481,25834.2979112218,-0.580098402243908,NA,NA,"Imputed Value"
"Adoxaceae","Viburnum nudum","leaf_N",18.6737057333329,26.4488118704562,-0.482915651691314,NA,NA,"Imputed Value"
"Adoxaceae","Viburnum nudum","leaf_area",1090.69446306725,710.561668816633,0.796870491712021,NA,NA,"Imputed Value"
"Adoxaceae","Viburnum nudum","leaf_dry_mass",40.7724356550673,43.5141304251003,0.500378666461484,NA,NA,"Imputed Value"
"Adoxaceae","Viburnum nudum","plant_height_vegetative",6.03918319600198,0.472851624608737,3.10308671853714,NA,NA,"Imputed Value"
"Adoxaceae","Viburnum nudum","seed_dry_mass",10.6013801198805,1.68467341102205,1.52947609419252,NA,NA,"Imputed Value"
"Aizoaceae","Aizoon canariense","LDMC",0.0796193107914836,0.369416198559987,-2.78590674297329,0.893857425896525,NA,"Imputed Value"
"Aizoaceae","Aizoon canariense","SLA",18.4803085997703,31.7418250740405,0.0765691210015998,-0.97784304401415,NA,"Imputed Value"
"Aizoaceae","Aizoon canariense","SRL",53369.898654021,58280.4020823942,1.84360832236981,1.06439296545804,NA,"Imputed Value"
"Aizoaceae","Aizoon canariense","leaf_N",30.1199774086519,9.17945780624386,1.00905369857036,0.81966237508451,NA,"Imputed Value"
"Aizoaceae","Aizoon canariense","leaf_area",382.131383074797,1242.39813194131,0.154278897071973,-0.978271308785524,NA,"Imputed Value"
"Aizoaceae","Aizoon canariense","leaf_dry_mass",25.8845240559541,85.58841309721,0.251916650545397,-0.924378720177143,NA,"Imputed Value"
"Aizoaceae","Aizoon canariense","plant_height_vegetative",0.194658160713831,0.47748357308748,-0.486437974931835,-0.638529689815147,NA,"Imputed Value"
"Aizoaceae","Aizoon canariense","seed_dry_mass",0.259302853807473,1.39812356979172,-0.688915999710962,-0.809207629522911,NA,"Imputed Value"
"Aizoaceae","Malephora crocea","LDMC",0.0668000228147357,0.370537072184013,-3.23322957540001,-0.701025007384668,NA,"Imputed Value"
"Aizoaceae","Malephora crocea","SLA",20.992685159629,31.8193609516822,0.359120000709469,0.848793472642442,NA,"Imputed Value"
"Aizoaceae","Malephora crocea","SRL",36697.412523605,37671.9020087429,1.50294503503688,0.643775521071153,NA,"Imputed Value"
"Aizoaceae","Malephora crocea","leaf_N",29.8936905678132,10.2670011772673,0.985519058166149,0.778797094783858,NA,"Imputed Value"
"Aizoaceae","Malephora crocea","leaf_area",709.447505112134,1241.4420273852,0.533363106870687,1.17759692195046,NA,"Imputed Value"
"Aizoaceae","Malephora crocea","leaf_dry_mass",51.967168020853,85.059252629535,0.633044864874317,1.21923457053494,NA,"Imputed Value"
"Aizoaceae","Malephora crocea","plant_height_vegetative",0.258951300253629,0.824403907302866,-0.188185178575724,0.555572163459685,NA,"Imputed Value"
"Aizoaceae","Malephora crocea","seed_dry_mass",6.85087252402608,1.23211787123311,1.2684587783566,0.817755644707188,NA,"Imputed Value"
"Aizoaceae","Sarcozona praecox","LDMC",0.0793441384997885,0.369816015204048,-2.79472839801445,0.862404744214059,NA,"Imputed Value"
"Aizoaceae","Sarcozona praecox","SLA",18.6969068195212,31.5587926786776,0.102398112640998,-0.810863633559928,NA,"Imputed Value"
"Aizoaceae","Sarcozona praecox","SRL",20415.3639595728,8768.60570174391,0.969568332460528,-0.0147854506425907,NA,"Imputed Value"
"Aizoaceae","Sarcozona praecox","leaf_N",21.1457578451671,13.4605849494837,-0.0949283865341005,-1.0972794850775,NA,"Imputed Value"
"Aizoaceae","Sarcozona praecox","leaf_area",391.576695959575,1226.23390807026,0.169238873535764,-0.893193278212922,NA,"Imputed Value"
"Aizoaceae","Sarcozona praecox","leaf_dry_mass",25.7196967249688,83.7971662834329,0.248423362170076,-0.944026332471638,NA,"Imputed Value"
"Aizoaceae","Sarcozona praecox","plant_height_vegetative",0.324939615012617,0.327955922124534,0.0490410778083104,1.50534469151136,NA,"Imputed Value"
"Aizoaceae","Sarcozona praecox","seed_dry_mass",0.163146001832766,1.73523457763894,-0.96592107951424,-1.03945331198749,NA,"Imputed Value"
"Aizoaceae","Tetragonia tetragonoides","LDMC",0.0620784626254218,0.314249150983013,-3.42001446262017,-1.36698684486508,NA,"Imputed Value"
"Aizoaceae","Tetragonia tetragonoides","SLA",21.5922118026898,25.0963124271223,0.421537461216,1.25231022246137,NA,"Imputed Value"
"Aizoaceae","Tetragonia tetragonoides","SRL",5155.32027951012,39967.8517945358,-0.282207027462979,-1.56035426423458,NA,"Imputed Value"
"Aizoaceae","Tetragonia tetragonoides","leaf_N",21.1942734717619,40.9062596774256,-0.0877763941950174,-1.08486084741723,NA,"Imputed Value"
"Aizoaceae","Tetragonia tetragonoides","leaf_area",655.62556044191,685.662630429517,0.485023979950082,0.902690224873887,NA,"Imputed Value"
"Aizoaceae","Tetragonia tetragonoides","leaf_dry_mass",46.1237547015329,42.6732293330073,0.567815781974035,0.852360841986118,NA,"Imputed Value"
"Aizoaceae","Tetragonia tetragonoides","plant_height_vegetative",0.193819953094744,0.443836309107744,-0.490947739365577,-0.656585239114121,NA,"Imputed Value"
"Aizoaceae","Tetragonia tetragonoides","seed_dry_mass",16.1878961092321,1.38074194381936,1.78252520385389,1.24504591337231,NA,"Imputed Value"
"Aizoaceae","Trianthema salsoloides","LDMC",0.074677766352711,0.370743250463972,-2.94917274884393,0.311749682139158,NA,"Imputed Value"
"Aizoaceae","Trianthema salsoloides","SLA",19.3587134451776,31.7258276978842,0.179502768975215,-0.312397017529727,NA,"Imputed Value"
"Aizoaceae","Trianthema salsoloides","SRL",18375.1180673103,13590.6016940607,0.873801599582979,-0.133028771652025,NA,"Imputed Value"
"Aizoaceae","Trianthema salsoloides","leaf_N",28.8364729350893,6.60894730751654,0.873150066027415,0.583680862626364,NA,"Imputed Value"
"Aizoaceae","Trianthema salsoloides","leaf_area",476.559190531373,1246.94636557316,0.289577458840005,-0.208822559825896,NA,"Imputed Value"
"Aizoaceae","Trianthema salsoloides","leaf_dry_mass",32.7246921788443,86.0816048220257,0.380141845429541,-0.203190359872269,NA,"Imputed Value"
"Aizoaceae","Trianthema salsoloides","plant_height_vegetative",0.188826090566478,0.810083572782405,-0.518226972033703,-0.765801926041782,NA,"Imputed Value"
"Aizoaceae","Trianthema salsoloides","seed_dry_mass",0.858787820419664,1.23095353587208,0.0270000758789899,-0.214140616569102,NA,"Imputed Value"
"Alismataceae","Sagittaria latifolia","LDMC",0.122796419005444,0.301699648261829,-1.68189921788281,NA,NA,"Imputed Value"
"Alismataceae","Sagittaria latifolia","SLA",35.0545718326202,23.0928578014761,1.49566054390951,NA,NA,"Imputed Value"
"Alismataceae","Sagittaria latifolia","SRL",1792.88787500055,27307.0835695497,-1.24287474760138,NA,NA,"Imputed Value"
"Alismataceae","Sagittaria latifolia","leaf_N",31.4839311839084,42.7018028290749,1.1472698338777,NA,NA,"Imputed Value"
"Alismataceae","Sagittaria latifolia","leaf_area",5165.98418016071,566.512534891397,1.74977414672521,NA,NA,"Imputed Value"
"Alismataceae","Sagittaria latifolia","leaf_dry_mass",105.577964215784,35.2183953719102,1.020664417184,NA,NA,"Imputed Value"
"Alismataceae","Sagittaria latifolia","plant_height_vegetative",0.674948984113772,0.365775002620478,0.812972152640558,NA,NA,"Imputed Value"
"Alismataceae","Sagittaria latifolia","seed_dry_mass",5.7873555265624,4.78837047034772,1.16760457747749,NA,NA,"Imputed Value"
"Amaranthaceae","Achyranthes aspera","LDMC",0.186824224420063,0.360895594887712,-0.612624117894747,-0.289757484076565,NA,"Imputed Value"
"Amaranthaceae","Achyranthes aspera","SLA",10.7010517466621,30.5276221086059,-1.1345207784628,0.0805726035641401,NA,"Imputed Value"
"Amaranthaceae","Achyranthes aspera","SRL",7541.64468991849,30692.2821943654,0.0637956790267007,0.139593932192348,NA,"Imputed Value"
"Amaranthaceae","Achyranthes aspera","leaf_N",27.4077743347951,31.4946134120673,0.714568637410759,0.0455186562829503,NA,"Imputed Value"
"Amaranthaceae","Achyranthes aspera","leaf_area",91.0015161809442,1131.78581869056,-0.724861468216992,0.0875391931337078,NA,"Imputed Value"
"Amaranthaceae","Achyranthes aspera","leaf_dry_mass",7.66482540378156,77.0910143498255,-0.413587551950364,0.0822107218014617,NA,"Imputed Value"
"Amaranthaceae","Achyranthes aspera","plant_height_vegetative",0.978785697755942,0.45263692679747,1.2013927066462,1.23621164540819,NA,"Imputed Value"
"Amaranthaceae","Achyranthes aspera","seed_dry_mass",3.22863911593427,1.30299630814102,0.818702378963553,0.797308134416719,NA,"Imputed Value"
"Amaranthaceae","Achyropsis leptostachya","LDMC",0.211140070225924,0.368130373454034,-0.300858075305437,0.101773983381862,NA,"Imputed Value"
"Amaranthaceae","Achyropsis leptostachya","SLA",9.78321593240103,31.4303971643724,-1.33329495436788,-0.0834947404314167,NA,"Imputed Value"
"Amaranthaceae","Achyropsis leptostachya","SRL",11401.9233634789,5605.41118723876,0.439750516496074,0.48394956628053,NA,"Imputed Value"
"Amaranthaceae","Achyropsis leptostachya","leaf_N",26.6886769573095,32.3959505503326,0.631594854444905,-0.0510772048616143,NA,"Imputed Value"
"Amaranthaceae","Achyropsis leptostachya","leaf_area",59.1464404493342,1204.46126723054,-0.988844525438544,-0.172498090697841,NA,"Imputed Value"
"Amaranthaceae","Achyropsis leptostachya","leaf_dry_mass",5.00269485356622,83.5986466133769,-0.646904334366636,-0.206735384152764,NA,"Imputed Value"
"Amaranthaceae","Achyropsis leptostachya","plant_height_vegetative",0.370344962469051,0.278439149371305,0.185729290796021,-0.487251488639917,NA,"Imputed Value"
"Amaranthaceae","Achyropsis leptostachya","seed_dry_mass",1.02899381873101,2.3884222578698,0.135096553317042,-0.212815549275102,NA,"Imputed Value"
"Amaranthaceae","Agriophyllum squarrosum","LDMC",0.160948966530905,0.310869054351151,-0.992493345255072,-0.766816354232641,NA,"Imputed Value"
"Amaranthaceae","Agriophyllum squarrosum","SLA",13.2754770197934,24.6394066120146,-0.656666066942914,0.474991813090996,NA,"Imputed Value"
"Amaranthaceae","Agriophyllum squarrosum","SRL",1271.25789142436,21880.1408132413,-1.55559679848772,-1.34368774915465,NA,"Imputed Value"
"Amaranthaceae","Agriophyllum squarrosum","leaf_N",21.1651872981857,26.6673700329073,-0.0920622012698604,-0.893539413664062,NA,"Imputed Value"
"Amaranthaceae","Agriophyllum squarrosum","leaf_area",44.1580962031049,709.638380257982,-1.16789684844571,-0.348874105994288,NA,"Imputed Value"
"Amaranthaceae","Agriophyllum squarrosum","leaf_dry_mass",2.62121129601743,45.4422912528293,-1.00034794325449,-0.644449951467282,NA,"Imputed Value"
"Amaranthaceae","Agriophyllum squarrosum","plant_height_vegetative",0.24485859732113,0.46536948855202,-0.246665405205976,-1.22097518714842,NA,"Imputed Value"
"Amaranthaceae","Agriophyllum squarrosum","seed_dry_mass",1.72131024023489,2.3302961549476,0.44268249566525,0.241685909723951,NA,"Imputed Value"
"Amaranthaceae","Alternanthera philoxeroides","LDMC",0.136782544583044,0.288674072846328,-1.4070522600961,-1.28744027763246,-0.927157644526401,"Imputed Value"
"Amaranthaceae","Alternanthera philoxeroides","SLA",22.3988490910514,27.4048809914026,0.502836807210986,1.43204046416172,0.0459635518444465,"Imputed Value"
"Amaranthaceae","Alternanthera philoxeroides","SRL",7127.3606984134,24678.6902036828,0.0124067734724216,0.0925242913909228,0.864597263168172,"Imputed Value"
"Amaranthaceae","Alternanthera philoxeroides","leaf_N",28.7611430373888,30.9750252622591,0.86498688367562,0.220631559545285,-0.548020450503785,"Imputed Value"
"Amaranthaceae","Alternanthera philoxeroides","leaf_area",478.169787544466,757.897894153354,0.291644634172762,1.08885150705915,1.13299544938494,"Imputed Value"
"Amaranthaceae","Alternanthera philoxeroides","leaf_dry_mass",20.7806649466548,47.5101970862458,0.131818765908307,0.757657340240276,1.12719344446393,"Imputed Value"
"Amaranthaceae","Alternanthera philoxeroides","plant_height_vegetative",0.501033603473974,0.338838051717097,0.501584172584817,0.0487176483565557,1.15398052033326,"Imputed Value"
"Amaranthaceae","Alternanthera philoxeroides","seed_dry_mass",0.407103773100377,2.01922243208754,-0.419252122412165,-1.03194362772249,0.250610803546123,"Imputed Value"
"Amaranthaceae","Alternanthera pungens","LDMC",0.225166897577491,0.305684843908334,-0.136965527296454,0.30759848336433,1.05963588886605,"Imputed Value"
"Amaranthaceae","Alternanthera pungens","SLA",26.2271994955572,24.4303340672989,0.852594243053689,1.72072873707305,0.97622566696758,"Imputed Value"
"Amaranthaceae","Alternanthera pungens","SRL",5990.31623390698,25860.3734645316,-0.145670028205659,-0.0522660713103461,0.230538964959424,"Imputed Value"
"Amaranthaceae","Alternanthera pungens","leaf_N",34.8312308304642,28.0745727385723,1.46258682624344,0.916341445353872,1.15421201425951,"Imputed Value"
"Amaranthaceae","Alternanthera pungens","leaf_area",270.534432243455,955.709954197644,-0.0573225211416923,0.745100388447649,-0.373518493284631,"Imputed Value"
"Amaranthaceae","Alternanthera pungens","leaf_dry_mass",8.61422309240851,62.5215383524957,-0.349731623831383,0.161291710236976,-0.780567236514806,"Imputed Value"
"Amaranthaceae","Alternanthera pungens","plant_height_vegetative",0.335689386677961,0.608957369133553,0.0830543233919613,-0.661479011605645,-0.541681351679664,"Imputed Value"
"Amaranthaceae","Alternanthera pungens","seed_dry_mass",0.487517706005849,1.52690875072343,-0.311488252799637,-0.872707364867442,0.850858349274618,"Imputed Value"
"Amaranthaceae","Alternanthera sessilis","LDMC",0.166961402054742,0.337047877810386,-0.899041867449526,-0.649455290989576,-0.132478244339647,"Imputed Value"
"Amaranthaceae","Alternanthera sessilis","SLA",18.6871039480095,25.3590649549132,0.101235615375245,1.1005605795644,-1.02218921881203,"Imputed Value"
"Amaranthaceae","Alternanthera sessilis","SRL",4165.23909078752,20922.0803649161,-0.476173540547006,-0.354990588241046,-1.0951362281276,"Imputed Value"
"Amaranthaceae","Alternanthera sessilis","leaf_N",28.5735491823042,31.0432761353806,0.844564846933826,0.196856770028802,-0.606191563755734,"Imputed Value"
"Amaranthaceae","Alternanthera sessilis","leaf_area",233.803350935272,698.916615160861,-0.146725495135853,0.657033727016447,-0.759476956100313,"Imputed Value"
"Amaranthaceae","Alternanthera sessilis","leaf_dry_mass",10.5246347134906,43.8367358497291,-0.240197721852313,0.296941594137555,-0.346626207949121,"Imputed Value"
"Amaranthaceae","Alternanthera sessilis","plant_height_vegetative",0.330136942111113,0.448091921312674,0.0656241595271921,-0.691055980090034,-0.612299168653592,"Imputed Value"
"Amaranthaceae","Alternanthera sessilis","seed_dry_mass",0.271246816682616,1.35980402873301,-0.661994252988968,-1.39062924145837,-1.10146915282074,"Imputed Value"
"Amaranthaceae","Amaranthus albus","LDMC",0.215139909905792,0.34126739072815,-0.253038842061477,0.161827780162443,0.975462086202667,"Imputed Value"
"Amaranthaceae","Amaranthus albus","SLA",15.6797409713754,28.2120999755569,-0.287704684643924,0.779530940244181,-0.449334833713076,"Imputed Value"
"Amaranthaceae","Amaranthus albus","SRL",13451.1053737466,24980.1951742649,0.590080171638243,0.621643934218956,0.037300574280681,"Imputed Value"
"Amaranthaceae","Amaranthus albus","leaf_N",28.5174246086062,30.0512039163532,0.838428892511181,0.189713455837099,-0.073258484942952,"Imputed Value"
"Amaranthaceae","Amaranthus albus","leaf_area",759.088977910147,953.965859472404,0.574800796668493,1.36777531440698,-0.719965936058575,"Imputed Value"
"Amaranthaceae","Amaranthus albus","leaf_dry_mass",51.7658202080083,62.921441066056,0.63092201377409,1.37576092647363,-0.68563140769572,"Imputed Value"
"Amaranthaceae","Amaranthus albus","plant_height_vegetative",0.400915169358115,0.438244518256996,0.268617588693519,-0.346599651189658,-0.716329202089575,"Imputed Value"
"Amaranthaceae","Amaranthus albus","seed_dry_mass",0.336888510856739,1.33705717906658,-0.532430888175982,-1.19918116066909,-0.424543751117178,"Imputed Value"
"Amaranthaceae","Amaranthus blitoides","LDMC",0.213289967634423,0.31603168541564,-0.275043941737292,0.134192669885246,0.75552325166827,"Imputed Value"
"Amaranthaceae","Amaranthus blitoides","SLA",16.3121764701673,27.6671961279424,-0.200053646369337,0.851877727661033,0.60783532402716,"Imputed Value"
"Amaranthaceae","Amaranthus blitoides","SRL",13450.332588003,17937.6647327436,0.590027915178434,0.621596069942295,0.0370193089075578,"Imputed Value"
"Amaranthaceae","Amaranthus blitoides","leaf_N",42.5387076412324,27.539892361777,2.08643541262696,1.64260930095274,1.81392410685153,"Imputed Value"
"Amaranthaceae","Amaranthus blitoides","leaf_area",937.776124933497,887.718050405813,0.704318512370286,1.49535711966994,0.355777232946855,"Imputed Value"
"Amaranthaceae","Amaranthus blitoides","leaf_dry_mass",64.4693531488845,53.8441549227728,0.750931090318224,1.52438356299157,0.1844122580665,"Imputed Value"
"Amaranthaceae","Amaranthus blitoides","plant_height_vegetative",0.35302864107998,0.444367274576257,0.135686203683772,-0.572168809088762,-0.940282339576424,"Imputed Value"
"Amaranthaceae","Amaranthus blitoides","seed_dry_mass",1.06453959680869,1.40061202659274,0.155399418007798,-0.182815213260518,1.0980159171621,"Imputed Value"
"Amaranthaceae","Amaranthus cannabinus","LDMC",0.193476584679061,0.346615438650699,-0.52347130978434,-0.177794906312799,-1.72748416932365,"Imputed Value"
"Amaranthaceae","Amaranthus cannabinus","SLA",16.8503882473128,28.9071013239629,-0.128097526914916,0.911269997050955,1.47570709886798,"Imputed Value"
"Amaranthaceae","Amaranthus cannabinus","SRL",17879.64378896,26310.8526042184,0.848939404206404,0.858745911069702,1.43058551745417,"Imputed Value"
"Amaranthaceae","Amaranthus cannabinus","leaf_N",32.3235241847152,30.1724222592503,1.22940305038373,0.644875123957156,0.517956074184611,"Imputed Value"
"Amaranthaceae","Amaranthus cannabinus","leaf_area",1166.1588024541,971.755550489709,0.837859792223371,1.62690234858681,1.46493916345031,"Imputed Value"
"Amaranthaceae","Amaranthus cannabinus","leaf_dry_mass",85.9531206757326,64.0988559061484,0.908208402018942,1.71916023657775,1.32464375349841,"Imputed Value"
"Amaranthaceae","Amaranthus cannabinus","plant_height_vegetative",0.675309698835659,0.609180974949948,0.813530513587005,0.578054444512038,0.201700495547921,"Imputed Value"
"Amaranthaceae","Amaranthus cannabinus","seed_dry_mass",2.93627014080628,1.232185012945,0.761956025393823,0.71345742169097,2.44067066591567,"Imputed Value"
"Amaranthaceae","Amaranthus fimbriatus","LDMC",0.212185447887229,0.345859982981393,-0.288273404367345,0.117578445724681,0.62329605727986,"Imputed Value"
"Amaranthaceae","Amaranthus fimbriatus","SLA",15.8065821263191,28.7302248492054,-0.269845357099251,0.794271951859293,-0.23393124592682,"Imputed Value"
"Amaranthaceae","Amaranthus fimbriatus","SRL",13467.6124644983,25956.2021517288,0.591195679411283,0.622665682972347,0.0433046876698391,"Imputed Value"
"Amaranthaceae","Amaranthus fimbriatus","leaf_N",28.0285667953118,30.1002056245296,0.784466904778759,0.126892351534421,-0.154857516859712,"Imputed Value"
"Amaranthaceae","Amaranthus fimbriatus","leaf_area",722.39979535986,961.977058172786,0.544448008062609,1.33787621107489,-0.972068938540677,"Imputed Value"
"Amaranthaceae","Amaranthus fimbriatus","leaf_dry_mass",48.0558447921347,63.14221209101,0.590255656867212,1.3253985592667,-0.980454993172133,"Imputed Value"
